review_id,sentence_num,username,date,rating,source,sentence
186,2,redvelvet_rope,2025-05-27 00:00:00.000,100.0,ltbx,Hindi pa nga handa ang lipunang 'to sa mga espesyal na taong tulad ko
186,3,redvelvet_rope,2025-05-27 00:00:00.000,100.0,ltbx,"""Rewatched Meme Vice's magnum opus to gear up for my socials night gimmick sa RnR"
186,4,redvelvet_rope,2025-05-27 00:00:00.000,100.0,ltbx,Oooohh i'm going to wear your pussies out
186,5,redvelvet_rope,2025-05-27 00:00:00.000,100.0,ltbx,"ALL THE WAY FROM 13TH PLATOON ALPHA PHI CHUPAPI, WELCOME HOME PAPSiiiiiiiiiiii"
189,1,sinigangmuncher,2025-05-23 00:00:00.000,,ltbx,im that one rando na nakikisali sa friend group nila
190,2,jellybeanxz,2025-05-22 00:00:00.000,100.0,ltbx,Alam mo namang takot ako sa dilim ‘nay e””Brownout
190,3,jellybeanxz,2025-05-22 00:00:00.000,100.0,ltbx,"”“Hindi sunrise, malamang"
190,4,jellybeanxz,2025-05-22 00:00:00.000,100.0,ltbx,nawalan nga ng kuryente e
190,5,jellybeanxz,2025-05-22 00:00:00.000,100.0,ltbx,”LARO SIYA BAKS
191,1,marylsl,2025-05-18 00:00:00.000,100.0,ltbx,mother of camp
192,1,doodadae7788,2025-05-18 00:00:00.000,100.0,ltbx,ABSOLUTE CINEMA
193,1,teeksthestar,2025-05-18 00:00:00.000,100.0,ltbx,"comfort movietatlong salita lamang para sa’yo, ang sarap mo richard (sana maputukan din)"
194,1,yeomsokizary,2025-05-17 00:00:00.000,100.0,ltbx,her best movie
195,1,jhenhong,2025-05-16 00:00:00.000,100.0,ltbx,got a good laugh as expected
196,1,willowlei,2025-05-15 10:21:22.591,100.0,ltbx,GALINGGG TAINAH
197,1,rhiynza,2025-05-15 00:00:00.000,100.0,ltbx,"if u hate this masterpiece, i hate U"
198,1,elyannaaa,2025-05-14 17:13:10.851,100.0,ltbx,me na me pag nag-rotc
199,1,diyesotso,2025-05-13 00:00:00.000,100.0,ltbx,wlang kupas talaga direk wen
199,2,diyesotso,2025-05-13 00:00:00.000,100.0,ltbx,napapatawa mo pa din aqouh
200,1,ahroncllyflmd,2018-08-21 00:00:00.000,100.0,ltbx,training montage but make it bakla-core military satirenational security
200,2,ahroncllyflmd,2018-08-21 00:00:00.000,100.0,ltbx,walafamily trauma
200,4,ahroncllyflmd,2018-08-21 00:00:00.000,100.0,ltbx,paulit-ulit pero effective naman
201,1,zzzzz8,2025-05-12 00:00:00.000,100.0,ltbx,My comfort movie  they dont make movies like this anymore bruh  Bet ko talaga yung mga inventions ng tatay ni benj
202,1,ilytlqg,2025-05-11 00:00:00.000,80.0,ltbx,putangina talaga hwhahaha bat ko ba nirewatch
203,1,itslrnt,2025-05-11 00:00:00.000,100.0,ltbx,i watched this dahil sa minwon au na binabasa ko HAHAHA although napanood ko na ‘to dati sobrang solid pa din
204,1,faililbrig,2025-05-08 00:00:00.000,,ltbx,the poster alone should be in the louvre
205,1,praetoraldy,2025-05-02 00:00:00.000,100.0,ltbx,"you're either a ""tanging ina"" gay or a ""praybeyt benjamin"" gay"
206,1,jhuliecakes,2025-04-28 00:00:00.000,,ltbx,"""we have mulan at home""the mulan at question:"
207,1,ramborat,2011-10-18 00:00:00.000,100.0,ltbx,now this is CAMP
208,1,frogiel,2025-04-17 00:00:00.000,100.0,ltbx,Hi Kean Cipriano in glasses hiii
209,1,mother_henn,2025-04-14 16:30:35.972,100.0,ltbx,mga girlypop sa gyera be like
210,1,qjwin,2025-04-09 00:00:00.000,100.0,ltbx,loved this as a kid couldn't stop laughing
212,1,jqna22z,2011-10-07 00:00:00.000,100.0,ltbx,Absolute Cinema
213,1,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,I'LL REVIEW THIS REALTIMEuhm emerson is kinda
213,2,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,>//< as a overpacker i agreee w vice HAHHA LOL the troop 13 lineup is nice ha
213,3,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,parang senior scouts haugdhauha
213,4,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,"ang oa ng pamilya niya pero atleast diba ano, they accept benji hehe"
213,6,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,ang slow witted ni dominador what the hell
213,7,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,ang cute ni kean wtf
213,8,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,yung effects bwhwuahua
213,9,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,may 3rd eye ba sya or schizophrenia
213,10,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,I LOVE NERDS SO MUCH okay 3rd eye nga HUAHAHUAHU ang galing ng inventions ng tatay niya pero WHUHAUAHHU DEREK Bakit kamukha ni benj
213,11,moshihanju,2025-03-27 00:00:00.000,100.0,ltbx,"Pero aliw,, may cameo si petrang kabayo hauhaua ang cute mo kean iloveyu"
214,1,ayamaastiglng,2025-03-23 00:00:00.000,100.0,ltbx,for shits & giggles only
215,1,pistachoblud,2025-03-16 00:00:00.000,100.0,ltbx,pinoy mulan ate this up
216,1,ra11nview,2011-10-29 00:00:00.000,100.0,ltbx,"If a foreigner wants to understand Filipino humor, this movie (like most Deramas films) is the quintessential introduction to Philippine queer, camp, and pop cultures"
217,1,matchagengar,2025-03-02 00:00:00.000,100.0,ltbx,"iconiscism, please, release the soundtrack"
218,1,baobeep,2025-03-08 17:08:52.760,100.0,ltbx,“aching ching ching ching
219,1,tofuerz,2025-03-02 00:00:00.000,60.0,ltbx,the only thing that is good about this is the year it was released
220,1,mangostine,2025-03-04 00:00:00.000,100.0,ltbx,one just yearns for the good old days
220,2,mangostine,2025-03-04 00:00:00.000,100.0,ltbx,i remembered watching this in the cinema with my mother and it’s one of the main reasons why i still remember the sound of her laughter
220,3,mangostine,2025-03-04 00:00:00.000,100.0,ltbx,some films are just a timekeeper and it can’t be replaced
220,4,mangostine,2025-03-04 00:00:00.000,100.0,ltbx,Wenn V
220,5,mangostine,2025-03-04 00:00:00.000,100.0,ltbx,"Deramas was one hell of a director, pairing with Vice Ganda"
220,6,mangostine,2025-03-04 00:00:00.000,100.0,ltbx,(watching this bc of showtime)
221,1,kujawma,2025-03-04 00:00:00.000,100.0,ltbx,Golden age of the vice ganda solid napanood ko ulet sa bus
222,1,coco_manoloto,2025-03-04 00:00:00.000,100.0,ltbx,kakanood ko lang ulet sa bus
223,1,weezerjrt,2025-03-02 00:00:00.000,100.0,ltbx,Nakakatawa siya lalo na yung mga outfit ni vice ganda HWHABHWHQHA
224,1,blackpink,2025-03-02 00:00:00.000,100.0,ltbx,this movie goat for the gays
225,1,cloudsin_thesky,2025-03-01 00:00:00.000,100.0,ltbx,filipino movies are so homoerotic actually
226,1,rosiegal,2025-02-27 00:00:00.000,40.0,ltbx,Silly watch with a silly lad
226,2,rosiegal,2025-02-27 00:00:00.000,40.0,ltbx,"Mulan masikip military training, cute family (except them homophobes), and Carlos Agassi jump scare"
227,1,moopoint,2025-02-26 00:00:00.000,100.0,ltbx,mulan but make it filipino & gay
228,1,pabloeskolar,2025-02-22 00:00:00.000,100.0,ltbx,welcome home papsie
229,1,p4t4kngul4n,2025-02-19 00:00:00.000,100.0,ltbx,IDGAFFFFFFFFF nay tay nay tay nay nay tay welcome home popsiee BAKLAA  brainrot filmGWAPOO NI KEAN DITO WATAFREAKKK
230,1,sweetlaosanchez,2025-02-18 00:00:00.000,100.0,ltbx,decent story
232,1,elijcw,2025-02-16 00:00:00.000,100.0,ltbx,heh nag-rewatch lang ako
232,2,elijcw,2025-02-16 00:00:00.000,100.0,ltbx,maganda pa rin siya 10/10
233,1,monty_malum,2025-02-15 00:00:00.000,100.0,ltbx,Direk Wenn's movies never fail to make me laugh
234,1,vida888,2025-02-15 00:00:00.000,100.0,ltbx,nagpapatawa ka ba
234,2,vida888,2025-02-15 00:00:00.000,100.0,ltbx,oo comedy to eh
235,1,edxchh,2025-02-14 00:00:00.000,100.0,ltbx,If sa ROTC man ako mapupunta sa NSTP pagka college ko atleast na brief ako ni Benjie
236,1,gowenie,2025-02-10 00:00:00.000,100.0,ltbx,Vice Ganda’s best movie alongside GBBT
237,1,rklls,2025-02-06 00:00:00.000,100.0,ltbx,"“pasensya na po, tao lang”“wow, sure ka"
238,1,pilinipas,2025-02-06 00:00:00.000,100.0,ltbx,my first ever vice ganda film
239,1,xkxmxllx,2025-02-05 05:24:15.390,100.0,ltbx,mulan but pinoy
240,1,rmfiim,2025-01-25 00:00:00.000,100.0,ltbx,CUTE NI BIMBYYYY
241,1,deesyembre,2025-02-03 00:00:00.000,100.0,ltbx,Encapsulates the humor of Filipino comedy in the early 2010s
241,2,deesyembre,2025-02-03 00:00:00.000,100.0,ltbx,I understand why it's considered a Filipino classic and truly one of Vice Ganda's best films
241,3,deesyembre,2025-02-03 00:00:00.000,100.0,ltbx,"Also gotta appreciate Vandolph's comedic timing, so good"
242,1,dainielle,2025-01-21 00:00:00.000,100.0,ltbx,"""kakalaki mong tao ang laki ng dede mo"" welcome back cinema"
243,1,traceless,2025-02-03 00:00:00.000,100.0,ltbx,Mulan pero maaraw
244,1,selthereader,2025-01-29 00:00:00.000,,ltbx,i completely understand why this is vice ganda's fave movie of his
245,1,vanillapie,2025-01-29 00:00:00.000,100.0,ltbx,Wenn Deramas was so ahead of his time
246,1,seungseungz,2024-09-26 00:00:00.000,80.0,ltbx,mulan para sa mga bading
247,1,p1chipichi,2025-01-27 00:00:00.000,,ltbx,laki niyan ah
248,1,cuencafaith,2025-01-27 00:00:00.000,,ltbx,welcome home papsi
249,1,kalamondin,2025-01-26 00:00:00.000,,ltbx,parehong bahay sa Breadwinner (I think
249,2,kalamondin,2025-01-26 00:00:00.000,,ltbx,) omg Vice Ganda cinematic universe
250,1,katmmercado,2025-01-26 00:00:00.000,100.0,ltbx,hilda colonel
251,1,erinexxn,2024-12-19 00:00:00.000,,ltbx,still the best vice ganda movie to date
252,1,punanicega,2025-01-24 00:00:00.000,,ltbx,ni-rewatch ko lang 'to dahil may comedy yung genre namin for film scoring
252,2,punanicega,2025-01-24 00:00:00.000,,ltbx,"napansin ko lang para maging funny yung score, gumamit ng nakukulit na timbre ng intruments"
252,3,punanicega,2025-01-24 00:00:00.000,,ltbx,pag nagbitaw ng joke kailangan may fluttering ng flute
252,4,punanicega,2025-01-24 00:00:00.000,,ltbx,yung bass naka oompa loompa parang johnny cash lang
252,5,punanicega,2025-01-24 00:00:00.000,,ltbx,"yung mga meme sound ng brass instruments, ayos din iyun i-apply parang slapstick lang, Mickey mousing score"
252,6,punanicega,2025-01-24 00:00:00.000,,ltbx,"dun naman sa kwento, parang Mulan lang"
252,7,punanicega,2025-01-24 00:00:00.000,,ltbx,"pro-war, military propaganda at billy aladin"
252,8,punanicega,2025-01-24 00:00:00.000,,ltbx,pero ayun napakita naman na macho pyudal ang militar which makes this pro lgbt but at the same hindi rin
252,9,punanicega,2025-01-24 00:00:00.000,,ltbx,"ayun lang, trip ko talaga 'tong pelikulang ito kasi naka-film pa, galing lang"
253,1,onyxdagreat,2025-01-25 00:00:00.000,80.0,ltbx,corny aah
254,1,tjunkie,2025-01-24 00:00:00.000,100.0,ltbx,mulan live action daw
255,1,miseryc0rdia,2025-01-21 00:00:00.000,80.0,ltbx,this is my citizen kane
256,1,ms_skye,2025-01-22 00:00:00.000,100.0,ltbx,they don't make comedy movies like this anymore
257,1,lvequinx,2025-01-22 00:00:00.000,,ltbx,classic camp movie
257,2,lvequinx,2025-01-22 00:00:00.000,,ltbx,top 3 best vice ganda movie idc
258,1,ratebyfate,2025-01-19 00:00:00.000,100.0,ltbx,Any praybeyt benjamin that came after this is a flop
259,1,helliepad,2025-01-19 04:29:37.072,100.0,ltbx,defined the humor of a generation
259,2,helliepad,2025-01-19 04:29:37.072,100.0,ltbx,"iconic, filipino, queer, and a box-office hit"
260,1,hanzanitizer,2025-01-19 00:00:00.000,100.0,ltbx,"sobrang tawang tawa talaga ako nung naging mary poppins at angry birds sila para makapag-shortcut sa gubat, also gets na gets ko rin si benjie kasi ang sarap sarap sarap ni derek dito talaga"
261,1,phaguette,2025-01-16 00:00:00.000,100.0,ltbx,literally just the Mulan plot lmao
262,1,_noodlang,2025-01-18 00:00:00.000,80.0,ltbx,jusko po hard watch hahaha lalo na yung mga homophobic jusko po
263,1,maelancholique,2025-01-17 00:00:00.000,100.0,ltbx,karemember ko grade five mi mao ni gipasalida amoa maam sa hapon ahhahaha jejemon
264,1,tophbaefong,2025-01-12 00:00:00.000,100.0,ltbx,kabisado ko na mga linya nila rito eh
265,1,0101011o,2025-01-16 00:00:00.000,100.0,ltbx,young benjie marching with a barbie hidden on his back is so cunt iktr
266,1,mykeebadgalcia,2025-01-16 00:00:00.000,100.0,ltbx,the gay version of mulan
267,1,gavocado,2025-01-15 00:00:00.000,100.0,ltbx,close enough
267,2,gavocado,2025-01-15 00:00:00.000,100.0,ltbx,"welcome back, mulan"
268,1,fraggak,2025-01-15 00:00:00.000,100.0,ltbx,i laughed due to nostalgia
269,1,niniocampo,2025-01-15 00:00:00.000,100.0,ltbx,peak filipino cinema fucking camp as fuck
270,1,micahkinofilo,2025-01-12 23:17:53.776,100.0,ltbx,isang pelikula na pwede himayin kung gaano kahirap ang mundo ng pagmimilitar sa mga LGBTQIA+ community
271,1,disposedscalpel,2025-01-13 00:00:00.000,100.0,ltbx,i swear si abby bautista talaga ang backbone ng mga ganitong comedy hahahaha
272,1,tortangdanisaur,2025-01-11 00:00:00.000,100.0,ltbx,"praybeyt benjamin, the classic that you are"
273,1,girlwitch,2025-01-12 09:48:41.629,100.0,ltbx,WELCOME HOME POPSIIEE
274,1,abbyalnxo,2025-01-12 00:00:00.000,20.0,ltbx,peter jackstone edit
275,1,ttlwpdl,2025-01-11 00:00:00.000,100.0,ltbx,howard zieff can only wish he made this
276,1,orapjuuu,2025-01-12 00:00:00.000,100.0,ltbx,before deadpool we had praybeyt benjamin
277,1,fakestcinephile,2025-01-11 00:00:00.000,100.0,ltbx,the biggest plot twist my 7-year old self has ever seen
278,1,viazru,2025-01-09 00:00:00.000,,ltbx,mulan’s filipino cousin
279,1,justraven,2025-01-01 00:00:00.000,,ltbx,still my most fave VG movie to date
280,1,rik4rds,2025-01-08 00:00:00.000,100.0,ltbx,"Jimmy Santos as the pro-LGBT father na imbentor na gumawa ng koronang army weapon na itututok mo lang, maglalabas ng bala"
281,1,pusangitim,2025-01-05 00:00:00.000,100.0,ltbx,mulan in drag
282,1,ambu_lance,2025-01-05 00:00:00.000,,ltbx,Cute ni kean hsushushsus
283,1,giinda,2025-01-05 03:17:55.159,100.0,ltbx,"“welcome home, papsi"
283,2,giinda,2025-01-05 03:17:55.159,100.0,ltbx,” > the entire godfather trilogy
284,1,kristpykreme_,2025-01-04 00:00:00.000,100.0,ltbx,mulan if she served gay cunt
285,1,tjigsey,2025-01-04 00:00:00.000,,ltbx,gdragon when going to the military
286,1,vnsrfn,2025-01-03 00:00:00.000,100.0,ltbx,"i don’t know what to tell you, i laughed"
287,1,lalan,2024-12-30 00:00:00.000,100.0,ltbx,another meme vice film na gets na gets ki
288,1,eelllee,2025-01-03 00:00:00.000,100.0,ltbx,IF U HATE THIS MOVIE U HATE FUN
289,1,lvlyaex,2025-01-03 00:00:00.000,100.0,ltbx,pag bakla salot agad
289,2,lvlyaex,2025-01-03 00:00:00.000,100.0,ltbx,hindi ba pwedeng malas muna
290,1,tinyisal0ser,2025-01-02 00:00:00.000,100.0,ltbx,So fucking stupid I love Vice Ganda
291,1,alltoonell,2025-01-02 00:00:00.000,100.0,ltbx,"""kalalaki mong tao kalaki ng dede mo"""
292,1,raehtings,2025-01-02 00:00:00.000,100.0,ltbx,"Rewatched it, man"
292,2,raehtings,2025-01-02 00:00:00.000,100.0,ltbx,It gives me nostalgia as this was my childhood
292,3,raehtings,2025-01-02 00:00:00.000,100.0,ltbx,I didn't even realize that this is like Mulan live action
293,1,dykiarennelle,2025-01-02 00:00:00.000,100.0,ltbx,and who says gay people can’t SERVE the country
294,1,malena444,2025-01-02 00:00:00.000,100.0,ltbx,"""nakita ko kasama nila si coronel eh"" ""sinong coronel"
294,2,malena444,2025-01-02 00:00:00.000,100.0,ltbx,""" ""si hilda"" ""SINONG HILDA"
294,3,malena444,2025-01-02 00:00:00.000,100.0,ltbx,""" ""si hilda coronel"" kainis dami naming laugh  sobrang match made in heaven ni direk wenn & meme vice only the real ones could get it"
295,1,b0xding,2025-01-01 00:00:00.000,100.0,ltbx,unang araw ng taon libog na libog ako kay derek ramsey
296,1,meeecoe,2024-12-31 00:00:00.000,100.0,ltbx,PUTA NAKAKATAWA HAHAHAHAHA + MAGANDA NAMAN STORY IDC WHAT U SAY
297,1,julyiea,2024-12-31 00:00:00.000,100.0,ltbx,yk it's gonna be good when u see totie marie
299,1,attamarkl,2024-12-30 23:57:12.611,100.0,ltbx,benjamin welcoming his papsi lol
300,1,j0linamagdangal,2024-12-29 00:00:00.000,100.0,ltbx,raised all of us
301,1,hector_films,2024-12-31 00:00:00.000,100.0,ltbx,"baka ikaw ang abnormal, kalalaki mong tao ang laki ng dede mo"
302,1,doormatthe,2024-12-31 00:00:00.000,100.0,ltbx,better than coco martin’s fpj series
303,1,demodotdot,2024-12-30 00:00:00.000,,ltbx,pogi ni kean cipriano dito Truew
305,1,louieioiu,2024-12-30 13:57:53.314,100.0,ltbx,still the best filipino comedy film
306,1,firxfly,2024-12-30 00:00:00.000,100.0,ltbx,"more than a decade later funny pa rin sya in fairness,,"
307,1,frommywindhoe,2024-12-29 00:00:00.000,100.0,ltbx,Serveeeeeee  the country
308,1,decisiontolove,2024-12-29 00:00:00.000,,ltbx,siguro criminology course ni carlos agassi dito
309,1,rmmhhh,2024-12-29 00:00:00.000,100.0,ltbx,Forever iconic
310,1,hieiwo,2024-12-29 00:00:00.000,100.0,ltbx,pogi ni kean
311,1,machuwachu,2024-12-29 00:00:00.000,100.0,ltbx,guds nmn
312,1,extraterastrial,2024-12-29 00:00:00.000,100.0,ltbx,philippine comedy was never the same
312,2,extraterastrial,2024-12-29 00:00:00.000,100.0,ltbx,ilysm vice ganda
313,1,pandesaur,2024-12-29 00:00:00.000,80.0,ltbx,"eh, the mention of katrina irked me so bad, like why would you include that"
314,1,nodisaur,2024-12-29 00:00:00.000,,ltbx,bakit parang tatawa si derek anytime na nasa screen siya
315,1,maevebrond,2024-12-28 00:00:00.000,100.0,ltbx,everyone's looking at derek ramsay but i'm looking at kean cipriano
316,1,lovairr,2024-12-28 00:00:00.000,100.0,ltbx,me sa rotc
317,1,malaya_sa_ulan,2024-12-24 00:00:00.000,100.0,ltbx,meme vice da best
318,1,xbeau,2024-12-28 00:00:00.000,100.0,ltbx,a huge part of filipino pop culture for sure
319,1,shishi27,2024-12-27 00:00:00.000,100.0,ltbx,i would forever defend vice ganda AGAINST THOSE WHO discredit her contributions to Philippine cinema
320,1,interheaven,2024-12-21 00:00:00.000,60.0,ltbx,mulan but she's a gay boy
321,1,julibirddd,2024-12-26 15:04:49.853,100.0,ltbx,natatawa pa rin ako hanggang ngayon idgaf
322,1,lynfromlasvegas,2024-12-25 00:00:00.000,100.0,ltbx,hilda coronel NYEH
323,1,xiao090,2024-12-25 00:00:00.000,100.0,ltbx,its camp right in the eye
324,1,ahnriaa,2024-12-25 00:00:00.000,,ltbx,“sinong cornel
324,2,ahnriaa,2024-12-25 00:00:00.000,,ltbx,” “si hilda”“sinong hilda
324,3,ahnriaa,2024-12-25 00:00:00.000,,ltbx,"”“hilda koronel” */nabaliwmedyo naging uncomfy ako with some of the homophobic scenes pero true to its title, unkabogable talaga hahahahahaha the angry birds and despicable me reference"
324,4,ahnriaa,2024-12-25 00:00:00.000,,ltbx,panalo sakin I fear…
325,1,lrnccrts,2024-12-25 00:00:00.000,80.0,ltbx,the sound effects not being in sync with the clips is so funny char
326,1,haalia,2024-12-24 00:00:00.000,100.0,ltbx,si brandon ay alagad ni sigmund freud
327,1,viridescace,2024-12-24 00:00:00.000,100.0,ltbx,eh sa nakakatawa siya hahahahaha
329,1,khyuromi,2024-12-23 00:00:00.000,100.0,ltbx,kung hiyang hiya ka e iwanan ka na namin dito
330,1,snoopaui,2024-12-23 00:00:00.000,100.0,ltbx,oo nga naman bat di nalang tayo gumawa ng baril na mabahong utot nilalabas kesa magpatayan tayong lahat
331,1,lotusbiscoff,2024-12-22 00:00:00.000,100.0,ltbx,can't even enjoy praybeyt benjamin anymore because of woke
332,1,vitothesecond,2024-12-22 00:00:00.000,100.0,ltbx,maturing is realizing that this is actually funny
332,2,vitothesecond,2024-12-22 00:00:00.000,100.0,ltbx,"i mean, if you want to be problematic, at least be hilarious"
333,1,maebefireflies,2024-12-22 00:00:00.000,100.0,ltbx,kainez this was so creative hahhahaha
334,1,janinesmp3,2024-12-22 00:00:00.000,100.0,ltbx,fuck d military but the nostalgia on this one goes harddd like this really is one of meme's most iconic films
335,1,coctuea,2024-12-22 00:00:00.000,,ltbx,bat ko to pinanood
336,1,jeoxygen,2024-12-19 00:00:00.000,100.0,ltbx,e baka ikaw ang abnormal
336,2,jeoxygen,2024-12-19 00:00:00.000,100.0,ltbx,kalalaki mong tao anlaki laki ng dede mo
337,1,prthunterzro,2024-12-21 00:00:00.000,,ltbx,i love u my gay mulan
338,1,kandreamt,2024-12-21 00:00:00.000,100.0,ltbx,the jokes per minute ratio goes crazy… truly a classic in philippine pop culture
339,1,raedenise,2024-12-21 00:00:00.000,100.0,ltbx,"""mahal kita parang nanay ko"""
340,1,ezekyel,2024-12-20 00:00:00.000,100.0,ltbx,this is my mulan
341,1,audsc,2024-12-20 00:00:00.000,100.0,ltbx,Thank you to that mmff thread on twt for reminding me of true cinema
342,1,switchboard3000,2024-12-19 00:00:00.000,100.0,ltbx,I'm always amazed at how Wenn V
342,2,switchboard3000,2024-12-19 00:00:00.000,100.0,ltbx,Deramas' films reflect the society of their time
342,3,switchboard3000,2024-12-19 00:00:00.000,100.0,ltbx,"pero tbh ito pinaka-less offensive niyang film,, kahit relatively older"
342,5,switchboard3000,2024-12-19 00:00:00.000,100.0,ltbx,Enjoyed this
343,1,kalistangina,2024-12-20 00:00:00.000,100.0,ltbx,this is my avengers assemble
344,1,ian26,2024-12-19 00:00:00.000,,ltbx,kean cipriano lookalike contest in my room neow
345,1,bblebloop,2024-12-19 00:00:00.000,,ltbx,mulan ng pilipinas
346,1,mermaidonfoot,2024-12-19 00:00:00.000,100.0,ltbx,imma tell my kids this is Mulan
347,1,bogambilya,2024-12-18 00:00:00.000,,ltbx,display lang sa tv
348,1,aintdrei,2024-12-15 00:00:00.000,100.0,ltbx,wahahaha watched this with pau while cramming our design site analysis
349,1,sacraria,2024-12-17 00:00:00.000,100.0,ltbx,my favorite execution of 4th wall breaking in a comedy film <33
350,1,rorie_,2024-12-16 00:00:00.000,100.0,ltbx,benjie was raised in a very loving family
351,1,wexlers,2024-12-16 00:00:00.000,100.0,ltbx,god-tier vice ganda film IDGAF
352,1,acidrefluxes,2024-12-16 00:00:00.000,100.0,ltbx,[dagupan to cubao five star bus]
353,1,adi_philomena,2024-11-26 00:00:00.000,100.0,ltbx,hindi raw pinagpapawisan sa lalaki pero naglalagkit na
354,1,gottahatenela,2024-12-14 00:00:00.000,100.0,ltbx,evil mulan
355,1,chillincath,2024-12-13 00:00:00.000,100.0,ltbx,yung homophobic at fat phobic na jokes yung nangingibabaw i can't make excuses for thatngunit ganda pa rin kasi ng plotMulan lang yarnhHahahahhwjwhahahHthe nostalgia also hahahahahahah
356,1,idmnaiz,2024-12-12 00:00:00.000,100.0,ltbx,"CAMP, PEAK PHILIPPINE COMEDY, CINEMA"
356,2,idmnaiz,2024-12-12 00:00:00.000,100.0,ltbx,can we all agree that this is THE vice ganda film
356,3,idmnaiz,2024-12-12 00:00:00.000,100.0,ltbx,"i mean, that's mulan golagat"
356,5,idmnaiz,2024-12-12 00:00:00.000,100.0,ltbx,i love u direk wenn THANK U
357,1,amuskuvv,2024-12-12 00:00:00.000,100.0,ltbx,me sa mandatory rotc
359,1,dalmikoo,2024-12-10 00:00:00.000,100.0,ltbx,banger idc
360,1,cromuelized,2024-12-10 00:00:00.000,100.0,ltbx,Ang ganda ng restoration sa YouTube
360,2,cromuelized,2024-12-10 00:00:00.000,100.0,ltbx,One of the best underdog ensemble cast actually
362,1,_ryanista,2024-12-10 00:00:00.000,100.0,ltbx,"hi kay kean cipriano na naka salamin,, my name is apple u wanna fak me neow"
363,1,mike19457,2024-12-09 00:00:00.000,100.0,ltbx,Gooooo Derek Ramsay do ur gay little dance goooooo
364,1,thejohnags12,2024-12-08 00:00:00.000,100.0,ltbx,my takeaway is that this film was once the highest grossing filipino film of all time
364,2,thejohnags12,2024-12-08 00:00:00.000,100.0,ltbx,led by a gay man
364,3,thejohnags12,2024-12-08 00:00:00.000,100.0,ltbx,in 2011
364,4,thejohnags12,2024-12-08 00:00:00.000,100.0,ltbx,one would think that's progress
364,5,thejohnags12,2024-12-08 00:00:00.000,100.0,ltbx,"EDIT: ALSO, eddie garcia"
364,6,thejohnags12,2024-12-08 00:00:00.000,100.0,ltbx,there's a scene na nadala ako like grabe that's legendary
365,1,cheezo,2024-12-08 00:00:00.000,100.0,ltbx,sobrang solid ng mga bading
366,1,trvpcard,2024-12-08 00:00:00.000,100.0,ltbx,the perfect balance of absurd humor and genuine moments
366,2,trvpcard,2024-12-08 00:00:00.000,100.0,ltbx,my most fave vg film for a reason
367,1,yuukifromdblock,2024-12-07 00:00:00.000,,ltbx,kean cipriano was my gay awakening
369,1,xzyktc,2024-12-06 00:00:00.000,100.0,ltbx,comfort film
370,1,ajsamson_,2024-12-04 00:00:00.000,100.0,ltbx,This might be mulan live action
371,1,etonanamantayo,2024-12-04 00:00:00.000,100.0,ltbx,boset mulan dww
372,1,nyrourm,2024-12-04 00:00:00.000,100.0,ltbx,WELCOME HOME PAAAAAAPSI
373,1,aswi08,2024-12-03 00:00:00.000,100.0,ltbx,peak philippine cinema
374,1,nutriboosty,2024-12-01 00:00:00.000,100.0,ltbx,Bading ding ding
375,1,yeonxyves,2024-12-01 00:00:00.000,100.0,ltbx,welcome home papsi
376,1,unnelle,2024-11-29 00:00:00.000,100.0,ltbx,the end scene did not give  “kasi babae siya” WHAT HSHSJSS
377,1,emeryuh,2024-12-01 00:00:00.000,100.0,ltbx,shuta iconic talaga yung tiara at utot gun
378,1,outlawcucumer,2024-11-29 00:00:00.000,100.0,ltbx,vice ganda mara ako tonite
379,1,creativeee,2024-08-09 00:00:00.000,100.0,ltbx,surprisingly i watched majority of vice ganda’s star cinema 2010s films except for this one (and a few others)
379,2,creativeee,2024-08-09 00:00:00.000,100.0,ltbx,"always wanted to watch this film but never had the time for it, but after watching the supercut version on youtube, i had to watch the full film"
379,3,creativeee,2024-08-09 00:00:00.000,100.0,ltbx,"this film was really funny like there were so much scenes in this that were hilarious, like i would make myself replay and i would still be laughing lol"
379,4,creativeee,2024-08-09 00:00:00.000,100.0,ltbx,"honestly idk if i like this one or the second film better since they are both so good and funny, but i do have a soft spot for the second film as i grew up watching that before this film"
379,5,creativeee,2024-08-09 00:00:00.000,100.0,ltbx,but i still really enjoyed watching this film
379,6,creativeee,2024-08-09 00:00:00.000,100.0,ltbx,(i need to rewatch this again in the restored version
380,1,krnasgf,2024-11-21 00:00:00.000,100.0,ltbx,WHSHSHHSHSHSHSHA i love this movieee  also bakit ganon mukhang sobrang lumang film
381,1,ivanvllrvr,2024-11-14 00:00:00.000,100.0,ltbx,"direk wenn, naka-shabu ka po ba noong ginagawa mo ‘to"
382,1,lunalaaaaaa,2024-11-07 00:00:00.000,100.0,ltbx,"""welcome home, papsiee"
